host_t,n,gx,gy,gz,ax,ay,az,temp
452239.044271,122032,37,-21,-4,-365,-290,8244,-1912
452239.055569,122033,19,-26,-3,-367,-294,8249,-1912
452239.064163,122034,33,-22,-4,-370,-285,8251,-1920
452239.074144,122035,27,-22,-8,-381,-291,8250,-1920
452239.083446,122036,26,-29,-5,-359,-285,8249,-1912
452239.093391,122037,28,-22,-12,-374,-287,8255,-1912
452239.103355,122038,32,-23,-6,-374,-290,8249,-1912
452239.115880,122039,22,-20,-10,-366,-284,8262,-1912
452239.123359,122040,26,-27,-5,-379,-283,8246,-1912
452239.133175,122041,30,-25,-2,-366,-287,8252,-1920
452239.143215,122042,30,-25,-1,-377,-281,8252,-1920
452239.153162,122043,27,-25,-1,-365,-287,8256,-1916
452239.163148,122044,26,-24,-10,-367,-276,8250,-1916
452239.173725,122045,27,-24,-1,-377,-291,8249,-1922
452239.182452,122046,22,-31,-6,-376,-298,8260,-1922
452239.192355,122047,30,-23,-5,-375,-278,8251,-1918
452239.202311,122048,22,-27,-4,-359,-280,8250,-1918
452239.212280,122049,30,-25,-6,-370,-294,8255,-1918
452239.222161,122050,29,-27,-9,-368,-283,8244,-1914
452239.232187,122051,29,-23,-6,-370,-287,8250,-1914
452239.243116,122052,32,-23,-1,-365,-284,8252,-1916
452239.252120,122053,29,-24,-6,-357,-283,8245,-1916
452239.263222,122054,29,-24,-2,-379,-285,8258,-1918
452239.271383,122055,32,-23,-5,-371,-285,8257,-1918
452239.281232,122056,26,-25,-5,-369,-280,8254,-1914
452239.291326,122057,24,-19,-7,-369,-282,8257,-1914
452239.301351,122058,25,-19,-7,-370,-284,8249,-1914
452239.312143,122059,22,-20,-8,-375,-276,8239,-1914
452239.321186,122060,27,-23,-7,-372,-281,8259,-1916
452239.331155,122061,36,-22,-8,-371,-285,8250,-1910
452239.340432,122062,30,-26,-4,-372,-281,8245,-1910
452239.350386,122063,27,-25,-7,-373,-280,8238,-1914
452239.360358,122064,29,-26,-6,-376,-293,8247,-1914
452239.370414,122065,28,-23,-6,-371,-286,8244,-1916
452239.380806,122066,29,-21,-2,-364,-287,8254,-1916
452239.391326,122067,25,-27,-7,-372,-290,8244,-1918
452239.400227,122068,25,-28,-9,-367,-285,8248,-1918
452239.410183,122069,25,-21,-5,-374,-286,8252,-1914
452239.420131,122070,29,-28,-7,-367,-288,8248,-1914
452239.429381,122071,25,-22,-5,-361,-281,8250,-1924
452239.439381,122072,36,-19,-6,-368,-289,8249,-1912
452239.449436,122073,28,-21,-5,-366,-291,8258,-1912
452239.459359,122074,28,-21,-6,-368,-285,8241,-1914
452239.469283,122075,25,-25,-7,-375,-283,8261,-1914
452239.479219,122076,30,-24,-2,-375,-284,8252,-1912
452239.489359,122077,30,-23,-3,-362,-280,8249,-1912
452239.499201,122078,28,-27,-9,-382,-287,8255,-1910
452239.508458,122079,22,-26,-6,-368,-285,8246,-1910
452239.518407,122080,29,-26,-6,-370,-293,8250,-1916
452239.528347,122081,29,-22,-7,-367,-291,8253,-1916
452239.538337,122082,25,-26,-10,-368,-283,8249,-1912
452239.548332,122083,30,-26,-6,-379,-292,8253,-1918
452239.558152,122084,29,-23,-8,-366,-287,8260,-1918
452239.568231,122085,33,-24,-4,-364,-289,8253,-1912
452239.578203,122086,30,-24,-5,-369,-286,8247,-1912
452239.588125,122087,33,-22,-4,-369,-281,8251,-1920
452239.597431,122088,28,-26,-1,-364,-284,8249,-1920
452239.607227,122089,28,-22,-4,-372,-286,8261,-1918
452239.617289,122090,29,-21,-5,-362,-288,8257,-1918
452239.627177,122091,22,-22,-7,-370,-282,8254,-1912
452239.637400,122092,27,-28,-5,-370,-289,8253,-1912
452239.647144,122093,26,-22,-6,-366,-282,8254,-1918
452239.657240,122094,25,-23,-8,-375,-293,8254,-1918
452239.667108,122095,21,-25,-5,-367,-290,8246,-1916
452239.677127,122096,30,-28,-5,-364,-294,8249,-1916
452239.686405,122097,27,-24,-7,-372,-290,8240,-1916
452239.696398,122098,22,-22,-5,-374,-287,8254,-1912
452239.706344,122099,31,-22,-9,-371,-287,8248,-1912
452239.716313,122100,29,-25,-8,-378,-292,8248,-1918
452239.727595,122101,24,-20,-7,-368,-276,8251,-1918
452239.736209,122102,23,-21,-6,-364,-281,8254,-1914
452239.746188,122103,23,-22,-6,-369,-291,8263,-1914
452239.756166,122104,24,-25,-9,-371,-289,8258,-1916
452239.765422,122105,33,-22,1,-363,-292,8260,-1916
452239.775417,122106,30,-24,-5,-372,-292,8248,-1916
452239.785361,122107,26,-23,-6,-367,-288,8254,-1916
452239.795383,122108,31,-27,-6,-365,-283,8242,-1916
452239.805362,122109,21,-22,-6,-365,-284,8252,-1912
452239.815248,122110,32,-22,-7,-360,-279,8238,-1912
452239.825229,122111,28,-29,-7,-366,-297,8249,-1906
452239.835302,122112,28,-27,-4,-373,-290,8259,-1906
452239.845157,122113,31,-23,-8,-373,-286,8255,-1912
452239.854439,122114,25,-22,-5,-373,-294,8249,-1912
452239.864391,122115,27,-24,-6,-374,-291,8252,-1920
452239.874360,122116,32,-27,-6,-373,-292,8261,-1920
452239.884332,122117,20,-23,-6,-378,-284,8247,-1912
452239.894285,122118,31,-23,-7,-366,-285,8256,-1916
452239.904245,122119,29,-22,-6,-367,-285,8254,-1916
452239.914226,122120,21,-24,-11,-377,-272,8255,-1910
452239.924198,122121,25,-22,-9,-374,-283,8254,-1910
452239.934133,122122,35,-30,-6,-372,-294,8251,-1916
452239.943431,122123,29,-15,-10,-376,-289,8259,-1916
452239.953411,122124,25,-24,-8,-366,-278,8256,-1914
452239.963360,122125,26,-25,-6,-372,-284,8246,-1914
452239.973304,122126,27,-24,-2,-375,-285,8245,-1916
452239.983670,122127,32,-23,-4,-375,-278,8246,-1916
452239.993677,122128,24,-29,-5,-360,-283,8243,-1922
452240.003198,122129,29,-24,-10,-371,-275,8250,-1916
452240.013117,122130,33,-25,-3,-378,-281,8258,-1916
452240.022426,122131,30,-24,-6,-369,-280,8242,-1912
452240.032431,122132,27,-23,-11,-364,-300,8261,-1912
452240.042618,122133,30,-29,-4,-375,-283,8242,-1920
452240.053621,122134,27,-23,-4,-362,-293,8246,-1920
452240.062462,122135,32,-23,-7,-376,-287,8256,-1916
452240.072297,122136,30,-27,-5,-367,-288,8252,-1916
452240.082269,122137,25,-23,-11,-361,-283,8246,-1920
452240.092342,122138,26,-27,-7,-371,-287,8246,-1920
452240.102149,122139,25,-24,-12,-372,-281,8244,-1916
452240.112131,122140,32,-21,-6,-371,-282,8244,-1916
452240.121419,122141,22,-21,-6,-373,-284,8242,-1916
452240.131374,122142,29,-27,-4,-373,-286,8250,-1912
452240.141296,122143,26,-26,-6,-380,-290,8243,-1912
452240.151316,122144,28,-26,-6,-362,-284,8247,-1914
452240.161267,122145,29,-20,-3,-375,-289,8252,-1914
452240.171237,122146,26,-20,-11,-367,-287,8255,-1918
452240.181187,122147,27,-23,-9,-374,-287,8244,-1918
452240.192345,122148,30,-23,-5,-373,-290,8244,-1914
452240.201171,122149,27,-27,-11,-369,-299,8244,-1914
452240.210411,122150,29,-22,-8,-385,-288,8251,-1920
452240.220576,122151,27,-22,-4,-377,-294,8249,-1920
452240.230356,122152,30,-25,-5,-370,-298,8251,-1916
452240.240303,122153,27,-28,-6,-367,-281,8264,-1912
452240.250177,122154,25,-23,-9,-365,-286,8259,-1912
452240.260405,122155,29,-24,-5,-368,-295,8249,-1914
452240.270225,122156,31,-23,-6,-370,-294,8241,-1914
452240.280195,122157,24,-28,-5,-378,-280,8253,-1916
452240.290148,122158,20,-27,-6,-371,-287,8254,-1916
452240.299427,122159,35,-23,-10,-373,-288,8256,-1914
452240.309385,122160,26,-24,-5,-367,-288,8253,-1914
452240.319360,122161,28,-30,-10,-374,-285,8240,-1918
452240.329309,122162,29,-22,-1,-372,-286,8258,-1918
452240.339293,122163,32,-19,-5,-372,-283,8244,-1918
452240.349273,122164,24,-24,-3,-374,-286,8253,-1916
452240.359202,122165,23,-21,-8,-373,-288,8247,-1916
452240.369166,122166,30,-23,-2,-369,-292,8248,-1914
452240.379594,122167,32,-27,-4,-375,-288,8252,-1914
452240.389770,122168,21,-26,-6,-377,-291,8258,-1914
452240.398383,122169,31,-23,-6,-382,-278,8265,-1914
452240.408364,122170,27,-20,-2,-364,-282,8249,-1918
452240.418309,122171,23,-25,-6,-364,-286,8253,-1918
452240.428272,122172,24,-22,-5,-369,-281,8256,-1916
452240.438218,122173,32,-27,-7,-364,-288,8253,-1916
452240.448227,122174,31,-26,-5,-372,-283,8238,-1914
452240.459481,122175,27,-21,-3,-372,-288,8244,-1922
452240.467433,122176,27,-25,-6,-380,-292,8250,-1922
452240.477268,122177,32,-23,-5,-364,-289,8244,-1916
452240.489577,122178,32,-27,-11,-365,-280,8256,-1916
452240.497348,122179,28,-24,-11,-369,-296,8257,-1914
452240.507311,122180,25,-24,-7,-369,-297,8252,-1914
452240.518757,122181,26,-27,-6,-373,-290,8255,-1918
452240.527222,122182,31,-25,-5,-353,-292,8242,-1918
452240.537179,122183,26,-21,-4,-377,-287,8245,-1914
452240.547135,122184,32,-22,-5,-372,-290,8254,-1914
452240.556435,122185,28,-28,-4,-374,-289,8246,-1916
452240.566415,122186,17,-25,-6,-367,-283,8254,-1916
452240.576379,122187,29,-26,-3,-369,-284,8249,-1920
452240.587757,122188,34,-24,-9,-369,-286,8255,-1918
452240.596304,122189,26,-31,-7,-364,-291,8257,-1918
452240.607176,122190,29,-28,-5,-366,-280,8253,-1922
452240.616253,122191,26,-23,-2,-375,-286,8248,-1922
452240.626178,122192,27,-21,-5,-365,-287,8256,-1916
452240.636130,122193,28,-22,-4,-368,-296,8252,-1916
452240.646258,122194,26,-25,-11,-367,-284,8264,-1920
452240.655965,122195,27,-25,-8,-374,-292,8250,-1920
452240.665393,122196,27,-31,-11,-370,-287,8250,-1918
452240.675334,122197,29,-25,-5,-374,-289,8245,-1918
452240.685307,122198,27,-21,-3,-370,-278,8254,-1912
452240.695240,122199,27,-28,-4,-364,-278,8253,-1916
452240.705233,122200,26,-25,-8,-374,-286,8242,-1916
452240.715701,122201,32,-25,-4,-374,-284,8243,-1918
452240.725114,122202,28,-25,0,-365,-279,8249,-1918
452240.734427,122203,29,-21,-4,-379,-292,8253,-1914
452240.744678,122204,30,-19,-4,-371,-291,8256,-1914
452240.754377,122205,32,-20,-5,-368,-286,8255,-1914
452240.764336,122206,22,-24,-5,-375,-291,8256,-1914
452240.774346,122207,31,-22,-7,-375,-287,8251,-1918
452240.784227,122208,32,-24,-4,-369,-289,8254,-1918
452240.794230,122209,30,-27,-3,-365,-282,8252,-1914
452240.804169,122210,32,-25,-6,-363,-287,8246,-1916
452240.814129,122211,27,-22,-6,-372,-291,8245,-1916
452240.828178,122212,29,-24,-5,-372,-285,8252,-1920
452240.833243,122213,29,-24,-8,-365,-279,8247,-1920
452240.843432,122214,22,-23,-7,-364,-286,8249,-1918
452240.853301,122215,28,-28,-11,-367,-293,8256,-1918
452240.863280,122216,25,-26,-6,-369,-290,8242,-1922
452240.873232,122217,31,-19,-6,-365,-284,8254,-1922
452240.883194,122218,27,-24,-7,-364,-285,8256,-1918
452240.893115,122219,30,-26,-9,-371,-278,8255,-1918
452240.902909,122220,26,-24,-7,-365,-286,8247,-1914
452240.912382,122221,28,-23,-9,-365,-283,8244,-1918
452240.923818,122222,27,-20,-7,-368,-284,8243,-1918
452240.932334,122223,25,-27,-4,-373,-291,8260,-1920
452240.942378,122224,30,-21,-7,-378,-294,8242,-1920
452240.952263,122225,23,-21,-5,-367,-292,8252,-1914
452240.962241,122226,26,-25,-11,-366,-283,8255,-1914
452240.972175,122227,26,-26,-8,-368,-292,8253,-1916
452240.982140,122228,34,-28,-5,-376,-290,8247,-1916
452240.991427,122229,28,-23,-11,-370,-289,8258,-1914
452241.001435,122230,30,-26,-8,-364,-288,8252,-1914
452241.011325,122231,30,-24,-8,-360,-288,8256,-1918
452241.021289,122232,25,-24,-7,-368,-289,8253,-1918
452241.031766,122233,33,-26,0,-376,-288,8253,-1916
452241.041218,122234,29,-26,-8,-371,-283,8242,-1922
452241.051484,122235,23,-20,-6,-372,-279,8249,-1922
452241.067883,122236,30,-26,-2,-367,-287,8243,-1918
452241.071169,122237,29,-22,-5,-364,-281,8244,-1918
452241.080387,122238,25,-23,-5,-376,-289,8254,-1914
452241.090342,122239,29,-21,-4,-357,-284,8256,-1914
452241.100201,122240,29,-25,-7,-364,-288,8245,-1918
452241.110266,122241,33,-26,-6,-371,-282,8248,-1918
452241.120613,122242,27,-21,-2,-367,-294,8250,-1916
452241.130455,122243,30,-20,-9,-368,-293,8249,-1916
452241.140166,122244,26,-23,-7,-374,-285,8262,-1918
452241.149459,122245,32,-26,-6,-381,-281,8250,-1918
452241.159229,122246,22,-20,-5,-375,-278,8254,-1918
452241.169357,122247,29,-22,-4,-376,-288,8255,-1916
452241.180163,122248,24,-24,-8,-372,-288,8251,-1916
452241.189362,122249,25,-25,-5,-379,-285,8246,-1916
452241.199278,122250,27,-23,-6,-371,-292,8244,-1916
452241.209203,122251,27,-24,0,-365,-289,8248,-1910
452241.219175,122252,24,-18,-8,-371,-289,8263,-1910
452241.229108,122253,27,-20,-8,-368,-283,8252,-1920
452241.238411,122254,26,-28,-7,-378,-281,8244,-1920
452241.248644,122255,24,-25,-10,-370,-277,8255,-1918
452241.258407,122256,28,-23,-11,-380,-293,8258,-1910
452241.268309,122257,31,-26,-4,-368,-285,8259,-1910
452241.278250,122258,28,-26,-8,-367,-294,8253,-1916
452241.288207,122259,25,-26,-8,-368,-280,8254,-1916
452241.298190,122260,27,-21,-4,-371,-288,8252,-1914
452241.308218,122261,28,-24,-8,-375,-290,8248,-1914
452241.317453,122262,28,-25,-9,-365,-287,8250,-1914
452241.327392,122263,27,-24,-3,-369,-278,8246,-1914
452241.337350,122264,29,-23,-7,-371,-284,8258,-1916
452241.347842,122265,32,-28,-7,-362,-290,8251,-1916
452241.357274,122266,31,-22,-8,-367,-289,8240,-1918
452241.367243,122267,28,-29,-7,-375,-287,8246,-1918
452241.377212,122268,31,-26,-1,-373,-287,8259,-1918
452241.388051,122269,25,-21,-10,-372,-287,8249,-1918
452241.396431,122270,25,-26,-8,-377,-287,8260,-1918
452241.406387,122271,31,-21,-5,-366,-282,8248,-1914
452241.416347,122272,27,-22,-5,-366,-277,8235,-1914
452241.426339,122273,32,-21,-8,-372,-289,8250,-1918
452241.436284,122274,27,-23,-7,-370,-286,8254,-1918
452241.446255,122275,31,-25,-4,-373,-286,8255,-1920
452241.456253,122276,25,-25,-9,-377,-285,8253,-1920
452241.466167,122277,26,-19,-6,-370,-278,8244,-1912
452241.476157,122278,27,-27,1,-378,-283,8249,-1912
452241.485416,122279,26,-20,-4,-377,-285,8249,-1920
452241.495440,122280,29,-27,-8,-367,-288,8256,-1912
452241.505373,122281,26,-24,-5,-372,-276,8248,-1912
452241.515202,122282,29,-23,-6,-373,-289,8253,-1916
452241.525314,122283,30,-27,-8,-371,-287,8253,-1916
452241.535229,122284,25,-22,-9,-363,-294,8256,-1914
452241.545229,122285,26,-26,-7,-372,-275,8243,-1914
452241.555210,122286,32,-28,-11,-363,-291,8244,-1914
452241.564420,122287,30,-23,-5,-368,-294,8246,-1914
452241.574421,122288,25,-22,-10,-370,-290,8252,-1914
452241.585982,122289,27,-26,-9,-371,-285,8254,-1914
452241.594191,122290,28,-26,0,-369,-288,8268,-1916
452241.604278,122291,22,-24,-1,-362,-296,8245,-1918
452241.614250,122292,30,-26,-6,-367,-284,8254,-1918
452241.624238,122293,29,-23,-13,-371,-277,8250,-1914
452241.634188,122294,30,-21,-6,-362,-282,8250,-1914
452241.644239,122295,28,-20,-5,-372,-285,8248,-1920
452241.653491,122296,26,-23,-6,-368,-290,8237,-1920
452241.663400,122297,28,-24,-6,-374,-285,8263,-1922
452241.673361,122298,27,-22,-4,-380,-295,8250,-1922
452241.683310,122299,29,-23,-6,-353,-289,8254,-1912
452241.693601,122300,30,-27,-2,-367,-287,8247,-1912
452241.703145,122301,25,-24,-8,-367,-284,8253,-1910
452241.713140,122302,26,-23,-11,-368,-289,8252,-1918
452241.726781,122303,28,-26,-4,-368,-292,8243,-1918
452241.733074,122304,32,-26,-6,-377,-289,8256,-1914
452241.742451,122305,29,-25,-3,-377,-288,8251,-1914
452241.752378,122306,29,-22,-5,-368,-286,8265,-1918
452241.762387,122307,26,-21,-8,-370,-295,8248,-1918
452241.772294,122308,27,-22,-6,-375,-290,8258,-1912
452241.782269,122309,25,-21,-6,-369,-290,8254,-1912
452241.792226,122310,29,-20,-11,-377,-286,8243,-1918
452241.802187,122311,33,-17,-3,-371,-282,8257,-1918
452241.812157,122312,26,-23,-15,-367,-292,8260,-1918
452241.821425,122313,29,-27,-6,-369,-291,8246,-1918
452241.831398,122314,26,-28,-6,-368,-288,8251,-1916
452241.841402,122315,28,-21,-4,-375,-282,8252,-1918
452241.853296,122316,26,-23,-7,-362,-279,8254,-1918
452241.861293,122317,27,-20,-6,-370,-290,8255,-1916
452241.871267,122318,28,-26,-4,-376,-286,8260,-1916
452241.881208,122319,30,-28,-9,-377,-284,8236,-1916
452241.891187,122320,32,-24,-2,-373,-290,8254,-1916
452241.902144,122321,26,-23,-5,-369,-289,8235,-1914
452241.910414,122322,26,-22,-5,-377,-288,8252,-1914
452241.920377,122323,31,-16,-8,-360,-288,8253,-1914
452241.930376,122324,29,-20,-5,-369,-292,8248,-1914
452241.940225,122325,27,-24,-5,-369,-288,8260,-1916
452241.950375,122326,27,-23,-9,-368,-294,8248,-1916
452241.960175,122327,25,-27,-1,-372,-288,8252,-1916
452241.970212,122328,27,-26,-6,-367,-282,8261,-1920
452241.981007,122329,26,-26,-2,-367,-280,8260,-1920
452241.991010,122330,23,-25,-4,-371,-283,8242,-1914
452241.999428,122331,29,-24,-8,-366,-288,8259,-1914
452242.009228,122332,21,-26,-3,-368,-280,8255,-1916
452242.019375,122333,30,-29,-2,-380,-285,8246,-1916
452242.029312,122334,27,-21,-4,-367,-297,8250,-1916
452242.039248,122335,31,-23,1,-370,-283,8246,-1916
452242.050199,122336,30,-23,-5,-369,-280,8254,-1916
452242.059212,122337,27,-21,-2,-373,-294,8252,-1914
452242.069188,122338,24,-24,-4,-375,-284,8258,-1914
452242.079128,122339,24,-24,-1,-372,-280,8247,-1916
452242.088421,122340,26,-22,-6,-366,-283,8242,-1916
452242.098237,122341,23,-19,-9,-363,-281,8245,-1918
452242.109580,122342,24,-22,-8,-366,-285,8248,-1918
452242.118379,122343,26,-23,-2,-375,-297,8253,-1920
452242.128289,122344,24,-26,-5,-364,-281,8254,-1920
452242.138249,122345,26,-24,-7,-365,-281,8246,-1922
452242.148141,122346,29,-22,-8,-362,-281,8244,-1922
452242.158183,122347,32,-26,-8,-377,-289,8259,-1916
452242.168126,122348,26,-25,-5,-361,-287,8262,-1916
452242.178718,122349,28,-27,-7,-371,-279,8258,-1912
452242.187382,122350,27,-25,-2,-375,-278,8253,-1914
452242.197337,122351,24,-23,-3,-373,-281,8242,-1914
452242.207315,122352,26,-27,-7,-371,-291,8252,-1914
452242.217291,122353,25,-24,-13,-368,-288,8238,-1914
452242.227226,122354,26,-25,-7,-377,-292,8251,-1918
452242.237650,122355,29,-26,0,-365,-288,8252,-1918
452242.247160,122356,22,-24,-4,-364,-279,8247,-1918
452242.256243,122357,28,-25,-9,-376,-292,8244,-1918
452242.266398,122358,23,-26,-1,-373,-293,8254,-1912
452242.276360,122359,23,-26,-7,-368,-284,8245,-1912
452242.286522,122360,32,-26,-2,-380,-294,8254,-1910
452242.298901,122361,29,-26,-4,-373,-282,8264,-1918
452242.306359,122362,34,-25,-10,-364,-282,8245,-1918
452242.316185,122363,30,-18,-6,-368,-289,8250,-1924
452242.326185,122364,28,-23,-10,-362,-290,8250,-1924
452242.336129,122365,25,-24,-5,-379,-282,8249,-1922
452242.345418,122366,27,-23,-5,-365,-292,8261,-1922
452242.355405,122367,27,-25,-3,-369,-286,8244,-1924
452242.365728,122368,32,-20,-9,-376,-285,8257,-1924
452242.375319,122369,30,-22,-9,-369,-301,8249,-1914
452242.385497,122370,28,-25,-9,-373,-288,8257,-1914
452242.395222,122371,24,-21,-7,-371,-290,8252,-1916
452242.405146,122372,29,-24,-8,-377,-289,8250,-1918
452242.415143,122373,26,-29,-5,-364,-283,8255,-1918
452242.425392,122374,25,-25,-3,-370,-284,8246,-1916
452242.434556,122375,27,-23,-5,-370,-283,8253,-1916
452242.444876,122376,25,-26,-3,-364,-291,8248,-1918
452242.454336,122377,28,-28,-8,-373,-287,8259,-1918
452242.464305,122378,24,-22,-9,-373,-285,8256,-1914
452242.474259,122379,26,-26,-11,-367,-286,8252,-1914
452242.484217,122380,30,-27,-2,-372,-281,8238,-1914
452242.494190,122381,31,-29,-8,-368,-289,8246,-1914
452242.504148,122382,31,-21,-10,-368,-284,8258,-1916
452242.513911,122383,32,-20,-4,-370,-290,8251,-1916
452242.523357,122384,26,-26,-8,-382,-300,8249,-1916
452242.533362,122385,24,-28,-7,-375,-287,8251,-1916
452242.543309,122386,26,-26,-5,-376,-286,8261,-1916
452242.553258,122387,24,-25,-7,-372,-289,8260,-1916
452242.563315,122388,28,-23,-10,-374,-288,8250,-1916
452242.573234,122389,24,-24,-5,-379,-288,8256,-1914
452242.583152,122390,25,-26,-6,-370,-288,8235,-1914
452242.592432,122391,28,-23,-4,-375,-283,8247,-1914
452242.602437,122392,30,-22,-6,-371,-294,8234,-1914
452242.612350,122393,28,-28,-5,-366,-295,8254,-1920
452242.622395,122394,29,-23,-10,-368,-284,8260,-1920
452242.632293,122395,27,-23,-7,-372,-284,8252,-1914
452242.642236,122396,26,-18,-8,-361,-286,8252,-1920
452242.652209,122397,28,-26,-2,-363,-282,8245,-1920
452242.662173,122398,22,-25,-4,-375,-285,8243,-1914
452242.672133,122399,27,-25,-8,-368,-285,8252,-1914
452242.682305,122400,26,-30,-4,-372,-285,8255,-1914
452242.691389,122401,35,-26,-7,-376,-279,8244,-1914
452242.701324,122402,27,-31,-8,-366,-297,8238,-1910
452242.711286,122403,29,-24,-2,-365,-282,8255,-1910
452242.721152,122404,27,-25,-1,-370,-289,8262,-1916
452242.731228,122405,30,-31,-4,-365,-287,8264,-1916
452242.741190,122406,25,-26,-8,-377,-297,8252,-1916
452242.751145,122407,24,-21,-4,-372,-286,8242,-1920
452242.760410,122408,27,-29,-5,-373,-286,8250,-1920
452242.770378,122409,30,-23,-9,-373,-290,8253,-1918
452242.781018,122410,28,-21,-9,-378,-286,8252,-1918
452242.790310,122411,31,-24,-8,-363,-287,8261,-1914
452242.800290,122412,34,-26,-3,-376,-293,8251,-1914
452242.810240,122413,26,-24,-6,-371,-284,8253,-1918
452242.820212,122414,33,-20,-9,-369,-282,8256,-1918
452242.830186,122415,33,-26,-2,-369,-293,8253,-1914
452242.839451,122416,30,-23,-8,-372,-284,8247,-1914
452242.849467,122417,24,-23,-3,-369,-287,8248,-1910
452242.859341,122418,34,-20,-1,-380,-283,8251,-1916
452242.869241,122419,27,-23,-7,-375,-292,8243,-1916
452242.885479,122420,30,-25,-6,-376,-281,8255,-1914
452242.889153,122421,32,-24,-5,-373,-294,8251,-1914
452242.899201,122422,32,-25,-6,-376,-289,8246,-1918
452242.909113,122423,32,-22,-6,-368,-281,8250,-1918
452242.919108,122424,28,-26,-7,-378,-289,8256,-1922
452242.928430,122425,25,-22,-6,-371,-284,8247,-1922
452242.939205,122426,25,-26,-6,-365,-287,8255,-1916
452242.948378,122427,23,-25,-5,-376,-281,8247,-1916
452242.958314,122428,27,-26,-4,-373,-278,8249,-1914
452242.968258,122429,31,-26,-4,-367,-281,8256,-1914
452242.978239,122430,31,-28,-8,-371,-288,8257,-1916
